index,_id,ID,x,y,group,status,time
1825345,60cbc40aa43b32bb9df35a0c,0000021800000218,4758,237,2,0,2021/06/17 23:49:36:052
1825659,60cbc40fa43b32bb9df35b46,0000021400000214,6262,1579,2,0,2021/06/17 23:49:21:884
1826007,60cbc416a43b32bb9df35ca2,0000021400000214,6307,1507,2,0,2021/06/17 23:49:28:730
1826178,60cbc41aa43b32bb9df35d4d,0000021400000214,6276,1464,2,0,2021/06/17 23:49:55:398
1826683,60cbc428a43b32bb9df35f46,0000021800000218,4755,245,2,0,2021/06/17 23:49:41:829
1826796,60cbc42aa43b32bb9df35fb7,0000021400000214,6243,1501,2,0,2021/06/17 23:50:11:750
1827268,60cbc433a43b32bb9df3618f,0000021800000218,4751,249,2,0,2021/06/17 23:50:29:292
1827438,60cbc437a43b32bb9df36239,0000021400000214,6245,1535,2,0,2021/06/17 23:50:12:793
1827504,60cbc438a43b32bb9df3627b,0000021400000214,6277,1497,2,0,2021/06/17 23:50:14:058
1827618,60cbc43aa43b32bb9df362ed,0000021400000214,6250,1497,2,0,2021/06/17 23:50:18:673
1827681,60cbc43ba43b32bb9df3632c,0000021400000214,6204,1527,2,0,2021/06/17 23:50:30:230
1828119,60cbc445a43b32bb9df364e2,0000021400000214,6212,1564,2,0,2021/06/17 23:50:48:777
1828216,60cbc447a43b32bb9df36543,0000021800000218,4747,255,2,0,2021/06/17 23:50:31:603
1828507,60cbc450a43b32bb9df36666,0000021800000218,4728,273,2,0,2021/06/17 23:50:33:945
1829167,60cbc45ca43b32bb9df368fa,0000021800000218,4718,278,2,0,2021/06/17 23:50:40:879
1829602,60cbc464a43b32bb9df36aad,0000021800000218,4728,264,2,0,2021/06/17 23:50:42:023
1829947,60cbc46ba43b32bb9df36c06,0000021800000218,4736,251,2,0,2021/06/17 23:50:50:148
1830268,60cbc474a43b32bb9df36d47,0000021800000218,4748,237,2,0,2021/06/17 23:50:54:761
1830330,60cbc475a43b32bb9df36d85,0000021400000214,6210,1555,2,0,2021/06/17 23:50:49:917
1830532,60cbc479a43b32bb9df36e4f,0000021800000218,4754,227,2,0,2021/06/17 23:50:57:076
1830973,60cbc481a43b32bb9df37008,0000021800000218,4766,215,2,0,2021/06/17 23:50:58:221
1831033,60cbc482a43b32bb9df37044,0000021800000218,4766,211,2,0,2021/06/17 23:51:00:561
1831078,60cbc483a43b32bb9df37071,0000021800000218,4769,209,2,0,2021/06/17 23:51:08:674
1831153,60cbc485a43b32bb9df370bc,0000021800000218,4770,210,2,0,2021/06/17 23:51:24:890
1831834,60cbc494a43b32bb9df37365,0000021800000218,4770,218,2,0,2021/06/17 23:51:27:177
1832743,60cbc4a5a43b32bb9df376f2,0000021800000218,4766,225,2,0,2021/06/17 23:51:54:984
1833001,60cbc4a9a43b32bb9df377f4,0000021800000218,4743,249,2,0,2021/06/17 23:51:59:592
1833127,60cbc4aca43b32bb9df37872,0000021800000218,4750,240,2,0,2021/06/17 23:52:10:012
1833528,60cbc4b3a43b32bb9df37a03,0000021400000214,6171,1615,2,0,2021/06/17 23:51:06:164
1833760,60cbc4b7a43b32bb9df37aeb,0000021800000218,4754,237,2,0,2021/06/17 23:52:40:144
1834410,60cbc4c7a43b32bb9df37d75,0000021400000214,6172,1551,2,0,2021/06/17 23:51:21:301
1834950,60cbc4d1a43b32bb9df37f91,0000021400000214,6178,1477,2,0,2021/06/17 23:51:28:196
1835041,60cbc4d3a43b32bb9df37fec,0000021800000218,4758,232,2,0,2021/06/17 23:52:51:704
1835181,60cbc4d6a43b32bb9df38078,0000021400000214,6142,1502,2,0,2021/06/17 23:51:30:529
1835490,60cbc4dfa43b32bb9df381ad,0000021400000214,6152,1455,2,0,2021/06/17 23:51:31:773
1835574,60cbc4e1a43b32bb9df38201,0000021400000214,6219,1429,2,0,2021/06/17 23:51:40:953
1835694,60cbc4e4a43b32bb9df38279,0000021400000214,6209,1393,2,0,2021/06/17 23:51:56:018
1835829,60cbc4e6a43b32bb9df38300,0000021400000214,6209,1362,2,0,2021/06/17 23:52:05:384
1836216,60cbc4eda43b32bb9df38483,0000021400000214,6267,1349,2,0,2021/06/17 23:52:15:720
1836477,60cbc4f1a43b32bb9df38588,0000021400000214,6251,1331,2,0,2021/06/17 23:52:22:799
1836726,60cbc4f6a43b32bb9df38681,0000021400000214,6180,1382,2,0,2021/06/17 23:52:26:210
1837263,60cbc501a43b32bb9df3889a,0000021400000214,6156,1402,2,0,2021/06/17 23:52:42:412
1837558,60cbc506a43b32bb9df389c1,0000021800000218,4753,242,2,0,2021/06/17 23:53:11:358
1837578,60cbc506a43b32bb9df389d5,0000021400000214,6125,1492,2,0,2021/06/17 23:52:55:175
1837719,60cbc509a43b32bb9df38a62,0000021400000214,6138,1500,2,0,2021/06/17 23:52:56:432
1837819,60cbc50ba43b32bb9df38ac6,0000021800000218,4748,251,2,0,2021/06/17 23:53:20:607
1838353,60cbc515a43b32bb9df38cdc,0000021800000218,4747,254,2,0,2021/06/17 23:53:32:194
1838593,60cbc51aa43b32bb9df38dcc,0000021800000218,4756,240,2,0,2021/06/17 23:53:40:279
1838619,60cbc51aa43b32bb9df38de6,0000021400000214,6108,1527,2,0,2021/06/17 23:52:58:644
1838670,60cbc51ba43b32bb9df38e19,0000021400000214,6088,1470,2,0,2021/06/17 23:52:59:910
1838844,60cbc51fa43b32bb9df38ec7,0000021400000214,6066,1484,2,0,2021/06/17 23:53:09:115
1838944,60cbc520a43b32bb9df38f2b,0000021800000218,4757,244,2,0,2021/06/17 23:53:47:254
1839331,60cbc529a43b32bb9df390ae,0000021800000218,4758,239,2,0,2021/06/17 23:53:56:511
1839387,60cbc52aa43b32bb9df390e6,0000021400000214,6051,1554,2,0,2021/06/17 23:53:57:822
1839450,60cbc52da43b32bb9df39125,0000021400000214,6064,1547,2,0,2021/06/17 23:54:59:360
1839565,60cbc531a43b32bb9df39198,0000021800000218,4762,231,2,0,2021/06/17 23:54:01:146
1839576,60cbc531a43b32bb9df391a3,0000021400000214,6079,1474,2,0,2021/06/17 23:55:18:982
1839840,60cbc536a43b32bb9df392ab,0000021400000214,6086,1431,2,0,2021/06/17 23:55:29:530
1840095,60cbc53aa43b32bb9df393aa,0000021400000214,6130,1400,2,0,2021/06/17 23:55:34:056
1840746,60cbc546a43b32bb9df39635,0000021400000214,6117,1414,2,0,2021/06/17 23:55:43:354
1841781,60cbc559a43b32bb9df39a40,0000021400000214,6124,1353,2,0,2021/06/17 23:55:45:654
1841875,60cbc55aa43b32bb9df39a9e,0000021800000218,4769,222,2,0,2021/06/17 23:54:09:218
1842715,60cbc56ba43b32bb9df39de6,0000021800000218,4773,216,2,0,2021/06/17 23:54:10:404
1843105,60cbc575a43b32bb9df39f6c,0000021800000218,4753,232,2,0,2021/06/17 23:54:11:543
1843639,60cbc57ea43b32bb9df3a182,0000021800000218,4756,229,2,0,2021/06/17 23:54:13:881
1844047,60cbc585a43b32bb9df3a31a,0000021800000218,4759,225,2,0,2021/06/17 23:54:28:904
1844311,60cbc58aa43b32bb9df3a422,0000021800000218,4756,234,2,0,2021/06/17 23:54:45:104
1844424,60cbc58ca43b32bb9df3a493,0000021400000214,6188,1343,2,0,2021/06/17 23:55:48:027
1844635,60cbc590a43b32bb9df3a566,0000021800000218,4763,226,2,0,2021/06/17 23:54:49:723
1844875,60cbc594a43b32bb9df3a656,0000021800000218,4765,229,2,0,2021/06/17 23:54:52:050
1845238,60cbc59ba43b32bb9df3a7c1,0000021800000218,4768,222,2,0,2021/06/17 23:55:03:642
1845358,60cbc59fa43b32bb9df3a839,0000021800000218,4768,226,2,0,2021/06/17 23:55:31:429
1845400,60cbc5a0a43b32bb9df3a863,0000021800000218,4762,236,2,0,2021/06/17 23:56:22:366
1845729,60cbc5a8a43b32bb9df3a9ac,0000021400000214,6162,1394,2,0,2021/06/17 23:55:50:399
1846699,60cbc5b8a43b32bb9df3ad76,0000021800000218,4758,241,2,0,2021/06/17 23:56:26:958
1846806,60cbc5baa43b32bb9df3ade1,0000021400000214,6206,1372,2,0,2021/06/17 23:55:57:300
1847026,60cbc5bea43b32bb9df3aebd,0000021800000218,4738,255,2,0,2021/06/17 23:56:37:394
1847127,60cbc5c0a43b32bb9df3af22,0000021400000214,6196,1391,2,0,2021/06/17 23:56:01:919
1847475,60cbc5c6a43b32bb9df3b07e,0000021400000214,6223,1366,2,0,2021/06/17 23:56:06:615
1847535,60cbc5c7a43b32bb9df3b0ba,0000021400000214,6237,1429,2,0,2021/06/17 23:56:17:072
1847557,60cbc5c7a43b32bb9df3b0d0,0000021800000218,4747,244,2,0,2021/06/17 23:56:42:001
1847652,60cbc5c9a43b32bb9df3b12f,0000021400000214,6224,1394,2,0,2021/06/17 23:56:22:806
1847668,60cbc5c9a43b32bb9df3b13f,0000021800000218,4751,237,2,0,2021/06/17 23:56:48:960
1847902,60cbc5cea43b32bb9df3b229,0000021800000218,4748,244,2,0,2021/06/17 23:56:57:043
1848180,60cbc5d4a43b32bb9df3b33f,0000021400000214,6208,1362,2,0,2021/06/17 23:56:25:187
1848430,60cbc5d9a43b32bb9df3b439,0000021800000218,4756,233,2,0,2021/06/17 23:57:05:179
1848471,60cbc5d9a43b32bb9df3b462,0000021400000214,6224,1426,2,0,2021/06/17 23:56:42:565
1848765,60cbc5e2a43b32bb9df3b588,0000021400000214,6257,1400,2,0,2021/06/17 23:56:43:679
1848871,60cbc5e5a43b32bb9df3b5f2,0000021800000218,4760,226,2,0,2021/06/17 23:57:46:830
1849101,60cbc5eaa43b32bb9df3b6d8,0000021400000214,6285,1375,2,0,2021/06/17 23:56:47:165
1849315,60cbc5eda43b32bb9df3b7ae,0000021800000218,4756,235,2,0,2021/06/17 23:58:03:017
1849362,60cbc5eea43b32bb9df3b7dd,0000021400000214,6235,1467,2,0,2021/06/17 23:56:58:716
1849725,60cbc5f5a43b32bb9df3b948,0000021400000214,6190,1434,2,0,2021/06/17 23:57:01:029
1849917,60cbc5f9a43b32bb9df3ba08,0000021400000214,6183,1401,2,0,2021/06/17 23:57:05:682
1850250,60cbc600a43b32bb9df3bb55,0000021400000214,6215,1436,2,0,2021/06/17 23:57:10:430
1850511,60cbc604a43b32bb9df3bc5a,0000021400000214,6223,1377,2,0,2021/06/17 23:57:14:939
1850650,60cbc607a43b32bb9df3bce5,0000021800000218,4756,240,2,0,2021/06/17 23:58:13:451
1850835,60cbc60aa43b32bb9df3bd9e,0000021400000214,6188,1418,2,0,2021/06/17 23:57:26:654
1850905,60cbc60ca43b32bb9df3bde4,0000021800000218,4759,233,2,0,2021/06/17 23:58:22:714
1851018,60cbc60ea43b32bb9df3be55,0000021400000214,6214,1478,2,0,2021/06/17 23:57:45:089
1851025,60cbc60ea43b32bb9df3be5c,0000021800000218,4766,222,2,0,2021/06/17 23:58:29:662
1851762,60cbc61fa43b32bb9df3c13d,0000021400000214,6184,1513,2,0,2021/06/17 23:58:36:238
1851888,60cbc622a43b32bb9df3c1bb,0000021400000214,6249,1532,2,0,2021/06/17 23:59:03:952
1852218,60cbc628a43b32bb9df3c305,0000021400000214,6262,1486,2,0,2021/06/17 23:59:22:621
1852353,60cbc62ba43b32bb9df3c38c,0000021400000214,6315,1454,2,0,2021/06/17 23:59:28:297
1852419,60cbc62ca43b32bb9df3c3ce,0000021400000214,6324,1416,2,0,2021/06/17 23:59:34:211
1852429,60cbc62ca43b32bb9df3c3d8,0000021800000218,4748,238,2,0,2021/06/17 23:58:34:265
1852680,60cbc630a43b32bb9df3c4d3,0000021400000214,6237,1450,2,0,2021/06/17 23:59:35:291
1853002,60cbc636a43b32bb9df3c615,0000021800000218,4751,231,2,0,2021/06/17 23:58:40:075
1853512,60cbc643a43b32bb9df3c813,0000021800000218,4752,235,2,0,2021/06/17 23:58:44:715
1853707,60cbc647a43b32bb9df3c8d6,0000021800000218,4759,225,2,0,2021/06/17 23:58:51:626
1853874,60cbc64aa43b32bb9df3c97d,0000021400000214,6279,1408,2,0,2021/06/17 23:59:37:587
1854036,60cbc650a43b32bb9df3ca1f,0000021400000214,6284,1385,2,0,2021/06/17 23:59:48:114
1854135,60cbc653a43b32bb9df3ca82,0000021400000214,6233,1474,2,0,2021/06/17 23:59:53:797
1854454,60cbc659a43b32bb9df3cbc1,0000021800000218,4758,232,2,0,2021/06/17 23:58:55:103
1854714,60cbc65ea43b32bb9df3ccc5,0000021400000214,6222,1424,2,0,2021/06/18 00:00:01:956
1854981,60cbc662a43b32bb9df3cdd0,0000021400000214,6217,1392,2,0,2021/06/18 00:00:10:065
1855048,60cbc663a43b32bb9df3ce13,0000021800000218,4759,229,2,0,2021/06/17 23:58:56:290
1855309,60cbc668a43b32bb9df3cf18,0000021800000218,4758,233,2,0,2021/06/17 23:59:20:586
1855432,60cbc66aa43b32bb9df3cf93,0000021800000218,4765,224,2,0,2021/06/17 23:59:26:351
1855548,60cbc66da43b32bb9df3d007,0000021400000214,6209,1446,2,0,2021/06/18 00:00:14:711
1855618,60cbc66ea43b32bb9df3d04d,0000021800000218,4764,229,2,0,2021/06/17 23:59:35:619
1856022,60cbc676a43b32bb9df3d1e1,0000021400000214,6201,1400,2,0,2021/06/18 00:00:21:637
1856200,60cbc679a43b32bb9df3d293,0000021800000218,4746,240,2,0,2021/06/17 23:59:37:957
1856259,60cbc67ba43b32bb9df3d2ce,0000021400000214,6173,1445,2,0,2021/06/18 00:00:25:237
1856379,60cbc67da43b32bb9df3d346,0000021400000214,6167,1407,2,0,2021/06/18 00:00:32:185
1856446,60cbc67ea43b32bb9df3d389,0000021800000218,4750,235,2,0,2021/06/17 23:59:42:569
1856509,60cbc67fa43b32bb9df3d3c8,0000021800000218,4758,227,2,0,2021/06/17 23:59:52:983
1856902,60cbc686a43b32bb9df3d551,0000021800000218,4755,234,2,0,2021/06/18 00:00:05:729
1856976,60cbc687a43b32bb9df3d59b,0000021400000214,6198,1374,2,0,2021/06/18 00:00:36:794
1857145,60cbc68ba43b32bb9df3d644,0000021800000218,4755,231,2,0,2021/06/18 00:00:13:836
1857802,60cbc698a43b32bb9df3d8d5,0000021800000218,4757,226,2,0,2021/06/18 00:00:39:275
1857933,60cbc69aa43b32bb9df3d958,0000021400000214,6160,1388,2,0,2021/06/18 00:00:42:542
1857997,60cbc69ca43b32bb9df3d998,0000021800000218,4754,236,2,0,2021/06/18 00:00:43:904
1858303,60cbc6a5a43b32bb9df3daca,0000021800000218,4751,242,2,0,2021/06/18 00:00:46:226
1858452,60cbc6a8a43b32bb9df3db5f,0000021400000214,6145,1353,2,0,2021/06/18 00:00:46:106
1859146,60cbc6b4a43b32bb9df3de15,0000021800000218,4759,235,2,0,2021/06/18 00:01:16:314
1859287,60cbc6b7a43b32bb9df3dea2,0000021800000218,4764,227,2,0,2021/06/18 00:01:26:713
1859619,60cbc6bda43b32bb9df3dfee,0000021400000214,6156,1383,2,0,2021/06/18 00:01:03:476
1859865,60cbc6c1a43b32bb9df3e0e4,0000021400000214,6154,1403,2,0,2021/06/18 00:01:06:854
1860256,60cbc6cca43b32bb9df3e26b,0000021800000218,4761,236,2,0,2021/06/18 00:01:39:442
1860264,60cbc6cca43b32bb9df3e273,0000021400000214,6177,1353,2,0,2021/06/18 00:01:12:660
1860382,60cbc6d0a43b32bb9df3e2e9,0000021800000218,4743,251,2,0,2021/06/18 00:01:42:942
1860574,60cbc6d6a43b32bb9df3e3a9,0000021800000218,4746,243,2,0,2021/06/18 00:02:01:468
1860654,60cbc6d7a43b32bb9df3e3f9,0000021400000214,6158,1383,2,0,2021/06/18 00:01:15:103
1861179,60cbc6e1a43b32bb9df3e606,0000021400000214,6212,1422,2,0,2021/06/18 00:01:16:170
1861558,60cbc6e7a43b32bb9df3e781,0000021800000218,4729,256,2,0,2021/06/18 00:02:11:877
1861678,60cbc6eaa43b32bb9df3e7f9,0000021800000218,4738,246,2,0,2021/06/18 00:02:16:499
1861689,60cbc6eaa43b32bb9df3e804,0000021400000214,6262,1402,2,0,2021/06/18 00:01:20:802
1861741,60cbc6eba43b32bb9df3e838,0000021800000218,4739,249,2,0,2021/06/18 00:02:18:810
1861972,60cbc6efa43b32bb9df3e91f,0000021800000218,4750,237,2,0,2021/06/18 00:02:22:307
1862035,60cbc6f1a43b32bb9df3e95e,0000021800000218,4753,232,2,0,2021/06/18 00:02:33:828
1862404,60cbc6faa43b32bb9df3eacf,0000021800000218,4745,243,2,0,2021/06/18 00:02:38:455
1862581,60cbc6fea43b32bb9df3eb80,0000021800000218,4743,250,2,0,2021/06/18 00:02:39:640
1862859,60cbc703a43b32bb9df3ec96,0000021400000214,6238,1372,2,0,2021/06/18 00:01:46:402
1862991,60cbc706a43b32bb9df3ed1a,0000021400000214,6237,1433,2,0,2021/06/18 00:01:52:198
1863034,60cbc707a43b32bb9df3ed45,0000021800000218,4746,243,2,0,2021/06/18 00:02:46:610
1863637,60cbc712a43b32bb9df3efa0,0000021800000218,4749,238,2,0,2021/06/18 00:02:51:205
1863709,60cbc713a43b32bb9df3efe8,0000021800000218,4753,231,2,0,2021/06/18 00:03:03:929
1863766,60cbc714a43b32bb9df3f021,0000021800000218,4758,226,2,0,2021/06/18 00:03:08:542
1864033,60cbc719a43b32bb9df3f12c,0000021800000218,4762,221,2,0,2021/06/18 00:03:17:852
1864159,60cbc71ba43b32bb9df3f1aa,0000021800000218,4761,227,2,0,2021/06/18 00:03:32:869
1864225,60cbc71da43b32bb9df3f1ec,0000021800000218,4762,223,2,0,2021/06/18 00:03:35:171
1864537,60cbc722a43b32bb9df3f324,0000021800000218,4765,215,2,0,2021/06/18 00:03:56:037
1864699,60cbc727a43b32bb9df3f3c6,0000021800000218,4762,223,2,0,2021/06/18 00:04:00:656
1864765,60cbc729a43b32bb9df3f408,0000021800000218,4764,217,2,0,2021/06/18 00:04:06:418
1864812,60cbc72ba43b32bb9df3f437,0000021400000214,6203,1489,2,0,2021/06/18 00:01:55:591
1865010,60cbc72fa43b32bb9df3f4fd,0000021400000214,6166,1558,2,0,2021/06/18 00:02:06:014
1865254,60cbc734a43b32bb9df3f5f1,0000021800000218,4757,230,2,0,2021/06/18 00:04:23:804
1865340,60cbc735a43b32bb9df3f647,0000021400000214,6163,1551,2,0,2021/06/18 00:02:10:663
1865722,60cbc73ca43b32bb9df3f7c5,0000021800000218,4761,226,2,0,2021/06/18 00:04:26:082
1865890,60cbc73fa43b32bb9df3f86d,0000021800000218,4762,224,2,0,2021/06/18 00:04:27:264
1866082,60cbc743a43b32bb9df3f92d,0000021800000218,4747,237,2,0,2021/06/18 00:04:31:878
1866108,60cbc743a43b32bb9df3f947,0000021400000214,6133,1614,2,0,2021/06/18 00:02:21:099
1866145,60cbc744a43b32bb9df3f96c,0000021800000218,4747,241,2,0,2021/06/18 00:04:33:066
1866363,60cbc748a43b32bb9df3fa46,0000021400000214,6169,1551,2,0,2021/06/18 00:02:30:359
1866429,60cbc749a43b32bb9df3fa88,0000021400000214,6148,1544,2,0,2021/06/18 00:02:35:031
1866610,60cbc74ca43b32bb9df3fb3d,0000021800000218,4755,231,2,0,2021/06/18 00:04:42:309
1867138,60cbc755a43b32bb9df3fd4d,0000021800000218,4757,224,2,0,2021/06/18 00:04:46:943
1867275,60cbc758a43b32bb9df3fdd6,0000021400000214,6151,1418,2,0,2021/06/18 00:02:37:307
1867497,60cbc75fa43b32bb9df3feb4,0000021400000214,6171,1439,2,0,2021/06/18 00:02:47:883
1867570,60cbc761a43b32bb9df3fefd,0000021800000218,4761,218,2,0,2021/06/18 00:04:55:022
1867629,60cbc762a43b32bb9df3ff38,0000021400000214,6156,1451,2,0,2021/06/18 00:03:06:400
1867807,60cbc765a43b32bb9df3ffea,0000021800000218,4761,219,2,0,2021/06/18 00:05:06:614
1867962,60cbc768a43b32bb9df40085,0000021400000214,6175,1471,2,0,2021/06/18 00:03:20:340
1868209,60cbc76ca43b32bb9df4017c,0000021800000218,4761,217,2,0,2021/06/18 00:05:07:768
1868292,60cbc76ea43b32bb9df401cf,0000021400000214,6206,1413,2,0,2021/06/18 00:03:41:112
1868352,60cbc76fa43b32bb9df4020b,0000021400000214,6196,1382,2,0,2021/06/18 00:03:45:756
1868740,60cbc777a43b32bb9df4038f,0000021800000218,4762,215,2,0,2021/06/18 00:05:08:897
1868833,60cbc779a43b32bb9df403ec,0000021800000218,4764,216,2,0,2021/06/18 00:05:13:564
1868976,60cbc77ca43b32bb9df4047b,0000021400000214,6171,1414,2,0,2021/06/18 00:03:56:257
1869223,60cbc782a43b32bb9df40572,0000021800000218,4762,219,2,0,2021/06/18 00:05:15:858
1869355,60cbc787a43b32bb9df405f6,0000021800000218,4765,216,2,0,2021/06/18 00:05:17:034
1869412,60cbc788a43b32bb9df4062f,0000021800000218,4760,227,2,0,2021/06/18 00:05:22:825
1869438,60cbc789a43b32bb9df40649,0000021400000214,6154,1380,2,0,2021/06/18 00:04:07:842
1869691,60cbc78da43b32bb9df40746,0000021800000218,4760,224,2,0,2021/06/18 00:05:27:446
1869949,60cbc791a43b32bb9df40848,0000021800000218,4758,230,2,0,2021/06/18 00:05:29:727
1870018,60cbc793a43b32bb9df4088d,0000021800000218,4759,226,2,0,2021/06/18 00:05:40:177
1870210,60cbc796a43b32bb9df4094d,0000021800000218,4772,212,2,0,2021/06/18 00:05:48:276
1870417,60cbc79aa43b32bb9df40a1c,0000021800000218,4768,215,2,0,2021/06/18 00:05:51:734
1870515,60cbc79ba43b32bb9df40a7e,0000021400000214,6161,1351,2,0,2021/06/18 00:04:17:053
1870552,60cbc79ca43b32bb9df40aa3,0000021800000218,4774,207,2,0,2021/06/18 00:05:55:213
1871131,60cbc7a6a43b32bb9df40ce6,0000021800000218,4775,206,2,0,2021/06/18 00:05:56:381
1871302,60cbc7aaa43b32bb9df40d91,0000021800000218,4771,216,2,0,2021/06/18 00:06:04:502
1871391,60cbc7aca43b32bb9df40dea,0000021400000214,6183,1361,2,0,2021/06/18 00:04:26:325
1871754,60cbc7b2a43b32bb9df40f55,0000021400000214,6174,1335,2,0,2021/06/18 00:04:51:924
1871880,60cbc7b5a43b32bb9df40fd3,0000021400000214,6167,1311,2,0,2021/06/18 00:04:54:274
1871940,60cbc7b6a43b32bb9df4100f,0000021400000214,6216,1359,2,0,2021/06/18 00:05:31:307
1872219,60cbc7bca43b32bb9df41126,0000021400000214,6205,1340,2,0,2021/06/18 00:05:35:890
1872471,60cbc7c4a43b32bb9df41222,0000021400000214,6251,1383,2,0,2021/06/18 00:05:41:792
1872916,60cbc7cca43b32bb9df413df,0000021800000218,4773,213,2,0,2021/06/18 00:06:13:735
1872982,60cbc7cea43b32bb9df41421,0000021800000218,4774,208,2,0,2021/06/18 00:06:25:305
1873045,60cbc7cfa43b32bb9df41460,0000021800000218,4775,214,2,0,2021/06/18 00:06:29:934
1873131,60cbc7d1a43b32bb9df414b6,0000021400000214,6212,1464,2,0,2021/06/18 00:05:55:676
1873144,60cbc7d1a43b32bb9df414c3,0000021800000218,4776,211,2,0,2021/06/18 00:06:36:879
1873210,60cbc7d3a43b32bb9df41505,0000021800000218,4767,227,2,0,2021/06/18 00:06:47:292
1873276,60cbc7d6a43b32bb9df41547,0000021800000218,4770,224,2,0,2021/06/18 00:06:49:574
1873461,60cbc7dba43b32bb9df41600,0000021400000214,6232,1484,2,0,2021/06/18 00:06:00:332
1873750,60cbc7e0a43b32bb9df41721,0000021800000218,4769,222,2,0,2021/06/18 00:06:58:842
1874068,60cbc7e6a43b32bb9df4185f,0000021800000218,4745,246,2,0,2021/06/18 00:07:03:478
1874185,60cbc7e8a43b32bb9df418d4,0000021800000218,4756,231,2,0,2021/06/18 00:07:04:656
1874527,60cbc7efa43b32bb9df41a2a,0000021800000218,4735,255,2,0,2021/06/18 00:07:09:265
1874682,60cbc7f5a43b32bb9df41ac5,0000021400000214,6252,1443,2,0,2021/06/18 00:06:01:412
1874698,60cbc7f5a43b32bb9df41ad5,0000021800000218,4742,246,2,0,2021/06/18 00:07:13:884
1874881,60cbc7faa43b32bb9df41b8c,0000021800000218,4727,258,2,0,2021/06/18 00:07:15:071
1875105,60cbc7fea43b32bb9df41c6c,0000021400000214,6262,1515,2,0,2021/06/18 00:06:16:550
1876027,60cbc810a43b32bb9df42006,0000021800000218,4739,243,2,0,2021/06/18 00:07:18:507
1876213,60cbc813a43b32bb9df420c0,0000021800000218,4744,241,2,0,2021/06/18 00:07:21:989
1876303,60cbc815a43b32bb9df4211a,0000021800000218,4746,241,2,0,2021/06/18 00:07:24:309
1876323,60cbc816a43b32bb9df4212e,0000021400000214,6247,1519,2,0,2021/06/18 00:06:23:490
1876392,60cbc819a43b32bb9df42173,0000021400000214,6168,1569,2,0,2021/06/18 00:06:26:892
1876462,60cbc81ba43b32bb9df421b9,0000021800000218,4758,228,2,0,2021/06/18 00:07:34:715
1876528,60cbc81ea43b32bb9df421fb,0000021800000218,4761,224,2,0,2021/06/18 00:07:38:209
1876789,60cbc822a43b32bb9df42300,0000021800000218,4765,218,2,0,2021/06/18 00:08:12:910
1877560,60cbc830a43b32bb9df42603,0000021800000218,4765,217,2,0,2021/06/18 00:08:14:062
1877658,60cbc832a43b32bb9df42665,0000021400000214,6190,1567,2,0,2021/06/18 00:06:32:701
1877904,60cbc837a43b32bb9df4275b,0000021400000214,6200,1619,2,0,2021/06/18 00:06:38:569
1877958,60cbc838a43b32bb9df42791,0000021400000214,6188,1549,2,0,2021/06/18 00:06:39:720
1878259,60cbc83ea43b32bb9df428be,0000021800000218,4766,216,2,0,2021/06/18 00:08:15:207
1878585,60cbc843a43b32bb9df42a04,0000021400000214,6221,1556,2,0,2021/06/18 00:06:52:470
1878765,60cbc847a43b32bb9df42ab8,0000021400000214,6208,1548,2,0,2021/06/18 00:07:05:161
1878832,60cbc848a43b32bb9df42afb,0000021800000218,4766,218,2,0,2021/06/18 00:08:17:551
1878981,60cbc84ea43b32bb9df42b90,0000021400000214,6234,1554,2,0,2021/06/18 00:07:23:790
1879018,60cbc84fa43b32bb9df42bb5,0000021800000218,4746,238,2,0,2021/06/18 00:08:19:835
1879207,60cbc854a43b32bb9df42c72,0000021800000218,4749,235,2,0,2021/06/18 00:08:22:159
1879267,60cbc855a43b32bb9df42cae,0000021800000218,4754,228,2,0,2021/06/18 00:08:32:583
1879522,60cbc85aa43b32bb9df42dad,0000021800000218,4757,225,2,0,2021/06/18 00:08:38:380
1879708,60cbc85da43b32bb9df42e67,0000021800000218,4756,226,2,0,2021/06/18 00:08:40:672
1879941,60cbc862a43b32bb9df42f50,0000021400000214,6233,1558,2,0,2021/06/18 00:07:39:942
1880004,60cbc863a43b32bb9df42f8f,0000021400000214,6189,1575,2,0,2021/06/18 00:07:46:861
1880139,60cbc866a43b32bb9df43016,0000021400000214,6153,1587,2,0,2021/06/18 00:07:49:192
1880146,60cbc866a43b32bb9df4301d,0000021800000218,4736,248,2,0,2021/06/18 00:08:47:625
1880560,60cbc872a43b32bb9df431bb,0000021800000218,4739,243,2,0,2021/06/18 00:08:53:420
1880998,60cbc87aa43b32bb9df43371,0000021800000218,4741,246,2,0,2021/06/18 00:08:58:076
1881112,60cbc87ca43b32bb9df433e3,0000021800000218,4739,253,2,0,2021/06/18 00:09:20:020
1881178,60cbc87da43b32bb9df43425,0000021800000218,4741,253,2,0,2021/06/18 00:09:23:506
1881297,60cbc880a43b32bb9df4349c,0000021400000214,6163,1505,2,0,2021/06/18 00:07:50:473
1881363,60cbc881a43b32bb9df434de,0000021400000214,6135,1526,2,0,2021/06/18 00:07:56:254
1881480,60cbc883a43b32bb9df43553,0000021400000214,6178,1535,2,0,2021/06/18 00:08:04:354
1881682,60cbc887a43b32bb9df4361d,0000021800000218,4741,257,2,0,2021/06/18 00:09:25:790
